# N mu
0.970000000000001	0.0101603526594283
0.980000000000001	0.0104723061092364
0.990000000000001	0.0107927584502624
1	0.0111219046986608
1.01	0.0114599431822825
1.02	0.0118070755585521
1.03	0.0121635068364636
1.04	0.0125294453921942
1.05	0.0129051029889172
1.06	0.013290694789971
1.07	0.0136864393763095
1.08	0.0140925587570429
1.09	0.0145092783843391
1.1	0.01493682716115
1.11	0.0153754374533758
1.12	0.0158253450945843
1.13	0.0162867893952468
1.14	0.0167600131442573
1.15	0.0172452626150443
1.16	0.0177427875636939
1.17	0.0182528412317402
1.18	0.018775680340694
1.19	0.0193115650913126
1.2	0.0198607591543344
1.21	0.0204235296660273
1.22	0.021000147214929
1.23	0.0215908858334725
1.24	0.0221960229805311
1.25	0.0228158395289194
1.26	0.0234506197435431
1.27	0.0241006512645732
1.28	0.0247662250810028
1.29	0.0254476355092936
1.3	0.0261451801621417
1.31	0.0268591599223991
1.32	0.0275898789068541
1.33	0.0283376444352304
1.34	0.0291027669887922
1.35	0.0298855601742277
1.36	0.0306863406768921
1.37	0.0315054282193873
1.38	0.0323431455092604
1.39	0.0331998181920967
1.4	0.0340757747934977
1.41	0.0349713466665088
1.42	0.0358868679277094
1.43	0.0368226753988035
1.44	0.0377791085366606
1.45	0.0387565093689061
1.46	0.039755222417761
1.47	0.0407755946294768
1.48	0.0418179752918319
1.49	0.0428827159572654
1.5	0.0439701703538987
1.51	0.0450806943022332
1.52	0.046214645619577
1.53	0.0473723840301838
1.54	0.0485542710629766
1.55	0.0497606699550175
1.56	0.0509919455424349
1.57	0.0522484641571265
1.58	0.0535305935108114
1.59	0.0548387025848835
1.6	0.0561731615075258
1.61	0.0575343414366463
1.62	0.0589226144300082
1.63	0.0603383533211982
1.64	0.0617819315827429
1.65	0.0632537231950773
1.66	0.0647541025026371
1.67	0.0662834440758119
1.68	0.0678421225600236
1.69	0.0694305125306692
1.7	0.0710489883352153
1.71	0.0726979239411549
1.72	0.07437769277117
1.73	0.0760886675441487
1.74	0.0778312201034896
1.75	0.0796057212512475
1.76	0.0814125405696761
1.77	0.0832520462485941
1.78	0.085124604900287
1.79	0.0870305813802073
1.8	0.0889703385953819
1.81	0.0909442373185852
1.82	0.0929526359904224
1.83	0.09499589052714
1.84	0.0970743541165813
1.85	0.0991883770198234
1.86	0.101338306361228
1.87	0.103524485924123
1.88	0.105747255935193
1.89	0.108006952854451
1.9	0.11030390915425
1.91	0.112638453103804
1.92	0.115010908543131
1.93	0.117421594662422
1.94	0.119870825771243
1.95	0.122358911073076
1.96	0.124886154430142
1.97	0.127452854133464
1.98	0.130059302663701
1.99	0.132705786457107
2	0.135392585662795
2.01	0.138119973905001
2.02	0.140888218037212
2.03	0.143697577901179
2.04	0.146584315467579
2.05	0.149664569429423
2.06	0.153057476453085
2.07	0.153057476453085
2.08	0.155683513268922
2.09	0.158522550809771
2.1	0.161498120393061
2.11	0.164563281068087
2.12	0.167693210395109
2.13	0.170875951551632
2.14	0.174106131188248
2.15	0.17738148708739
2.16	0.18070114710035
2.17	0.184064832780852
2.18	0.187472508030773
2.19	0.190924229380842
2.2	0.194420083824011
2.21	0.197960163466037
2.22	0.20154455528282
2.23	0.205173336950546
2.24	0.208846575081143
2.25	0.212564324395586
2.26	0.21632662726135
2.27	0.220133513369361
2.28	0.223984999465546
2.29	0.227881089104497
2.29999999999999	0.231821772412499
2.30999999999999	0.23580702585684
2.31999999999999	0.239836812017815
2.32999999999999	0.243911079365756
2.33999999999999	0.248029762039555
2.34999999999999	0.252192779630987
2.35999999999999	0.256400036970058
2.36999999999999	0.260651423917238
2.37999999999999	0.264946815156328
2.38999999999999	0.269286069995357
2.39999999999999	0.273669032167718
2.40999999999999	0.2780955296425
2.41999999999999	0.282565374434647
2.42999999999999	0.28707836242551
2.43999999999999	0.291634273182779
2.44999999999999	0.296232869792028
2.45999999999999	0.300873898687177
2.46999999999999	0.30555708949379
2.47999999999999	0.310282154870821
2.48999999999999	0.315048790366421
2.49999999999999	0.319856674271704
2.50999999999999	0.324705467489816
2.51999999999999	0.329594813402445
2.52999999999999	0.334524337752879
2.53999999999999	0.339493648525981
2.54999999999999	0.344502335845958
2.55999999999999	0.349549971870482
2.56999999999999	0.354636110703871
2.57999999999999	0.359760288306043
2.58999999999999	0.364922022421774
2.59999999999999	0.37012081250514
2.60999999999999	0.375356139665501
2.61999999999999	0.380627466608062
2.62999999999999	0.385934237597204
2.63999999999999	0.391275878413764
2.64999999999999	0.396651796336297
2.65999999999999	0.402061380115655
2.66999999999999	0.407503999974732
2.67999999999999	0.412979007600876
2.68999999999999	0.41848573616464
2.69999999999999	0.424023500330523
2.70999999999999	0.429591596295212
2.71999999999999	0.435189301817115
2.72999999999999	0.440815876274527
2.73999999999999	0.446470560714375
2.74999999999999	0.452152577930708
2.75999999999999	0.457861132533028
2.76999999999998	0.463595411045446
2.77999999999998	0.469354581994939
2.78999999999998	0.475137796031466
2.79999999999998	0.480944186036426
2.80999999999998	0.486772867263988
2.81999999999998	0.492622937469986
2.82999999999998	0.498493477074643
2.83999999999998	0.504383549312093
2.84999999999998	0.510292200414634
2.85999999999998	0.516218459782994
2.86999999999998	0.522161340192204
2.87999999999998	0.528119837982675
2.88999999999998	0.534092933287702
2.89999999999998	0.540079590245377
2.90999999999998	0.546078757247675
2.91999999999998	0.552089367173153
2.92999999999998	0.558110337657528
2.93999999999998	0.56414057134705
2.94999999999998	0.570178956190402
2.95999999999998	0.576224365712579
2.96999999999998	0.582275659327886
2.97999999999998	0.588331682634096
